Componente_1,Componente_2,Componente_3
-0.7610932674336023,7.595880691784461,3.0238576123910565
-4.516027723445229,8.11373770489976,-0.305541653607488
-6.481431353437123,6.740920205863479,-1.7982091315199207
-0.27971585867770704,9.6120872237121,3.1584448712200777
-3.947458271946668,7.05421362876655,1.4537666304426413
3.2246965951955424,8.76676755166483,5.686595586324524
-6.462948198115149,6.750075961908147,-1.7874338165437897
4.630812650775089,11.402771873605936,4.150767756672028
1.7405731152914556,8.442376229978239,2.612177614712599
0.6984026360272365,12.075771816601504,4.977834062173689
-6.503482660813614,6.712974984447691,-1.8057420677796951
-6.539807226009479,6.6535759400999055,-1.7691995222028398
-6.472754145211732,7.0016422252325325,-1.8225717854159116
-0.6826086763495467,11.23125761405552,4.347094014728847
-2.2610409360486097,9.549267867070022,1.585680420843317
-2.0872741376566233,7.536138485898676,-1.8212644833670388
4.844838302340007,10.861182814319438,3.6042152995240007
-4.75952508325845,6.460646288231474,-1.1237582400948498
-6.2129134989874535,6.704962937623114,-1.646147175484113
-6.4843736966049015,6.722839505768023,-1.7852864449449102
1.7561285097163266,10.361930688270236,6.457530226926988
2.624294243860989,13.091837782886609,6.524451410976004
-6.513727942229703,6.706530973202237,-1.7878428885970343
1.7389790082623349,12.087979061297105,5.433818530357832
0.8164734401123486,12.172430248186739,5.265416353527939
-4.644133146912317,8.19306058933682,0.31021840549483365
-6.576528833557502,6.631529580905841,-1.7828134552962098
-6.5357948929803005,6.6574720110317305,-1.7801327531075994
-4.744336963083434,7.804718334106382,-0.7018777013515017
-4.69351881122383,7.84961174082754,-0.687119328329218
-6.497070573600644,7.10230663472156,-1.8675004277610534
-6.1108941384146185,4.392606169525971,-0.8901439856609231
-4.700918194418266,7.8772198639666575,-0.7297793644446717
-6.492099702913141,6.743118021614429,-1.7963347116909703
-6.480475523834145,6.752642213556743,-1.7961248938279553
2.063916968647995,11.279608628181151,2.7732213596238733
-6.434744046023946,6.787247528573777,-1.7897735620548472
-6.4993970389944,6.7295808230102825,-1.7905439930521774
2.132004843618897,12.801213283792478,6.100781720198742
-1.6466564140914737,4.408927649395212,2.383304037142171
2.535567197687822,13.053867516963393,6.5139515327651685
-6.470177367309571,6.762363585801868,-1.7814845089279052
0.9621624557319923,10.885932962429232,4.119237951401821
2.6928534652067344,13.146787978882116,6.726151841416641
-6.469828975949315,6.753163524252863,-1.7898418040302377
0.04184020324446181,8.663139992756957,-1.7393620156989642
4.7941898217258405,12.736941290369366,6.973707326612707
2.82498286293687,13.23543936386207,6.750505240763475
2.8779775958911973,10.634602650917946,6.412715191004413
-6.480410046622758,6.737872605550324,-1.7922438157564502
-1.668083392013343,9.099582678234126,1.3676648763912742
4.6739386945070684,8.517755214311551,-2.708602688186668
-0.2964130910695733,11.411243484701375,4.012710756906402
-3.084170436056418,9.129282584690177,1.1735781978185962
-1.9442259366341483,4.6805916226023365,1.5205293903525254
0.74118220657873,11.648334562682797,4.871857178840532
0.009831293429670826,10.547831738572595,3.683786662273416
-3.5731347501450124,7.587869481692259,-0.2924615833030518
-4.897322043901358,7.1075525280130165,-1.6469574486075187
-2.7918171134913923,9.44177332985304,1.3362854944298885
0.608177245422367,8.39768172688322,-0.3077913155441434
1.2341971620021464,8.739840168547234,0.5722416671414641
4.90229919180626,10.593500782677683,5.519779699395418
3.076306140893971,13.410228382703997,6.979608972842213
-3.4391279096249443,5.354240094735315,-5.5633925014529195
-4.388311153347032,5.35002871376717,-3.617746384489452
10.347326090560866,6.686468262027637,-9.552154040120397
15.963548423242802,10.646836891725581,-4.071893723564813
3.3751927243043114,3.0709092186741813,-13.819506518803616
11.365203153758719,9.705461561358542,-2.6431980108459183
16.463524936829685,10.74154038066711,-4.330413581204439
14.833128273026933,8.670257225756181,-2.1607836096581328
16.566497590622667,10.64480971286191,-4.363552640735948
14.345202427144295,10.116432206537821,-4.363946267618712
15.916996380408214,10.477646578692966,-4.573423866883757
11.04394992813857,9.777984111264177,-4.316492016564857
13.93170120886468,10.163444292847942,-3.5269590112249296
6.449470647651175,4.029820777128306,-12.858997409245871
13.23417603924554,9.152962358633289,-5.4231139928369005
16.58738236254215,10.557275342880978,-4.5321044134476205
14.85813349853563,10.364495000128919,-3.160446021161144
20.60321168647602,10.842691753338388,-1.1407663829151888
3.713294817851387,-0.43341644715199507,-0.3174976154581514
15.683467165268109,10.335830741409936,-4.7014901179159825
13.015948393236577,7.512788715146451,-0.2824625973179984
0.5129078534740914,4.032897095812909,-10.265457757041673
6.85490978990699,9.342660346398445,0.31421048493526366
0.3828643986471047,3.2465148870731575,-6.338442261765743
14.806503348287391,10.146907961879368,-4.636886759105557
16.112040291696022,10.664404121755549,-2.746501069147662
16.287003134698917,10.58738606241709,-4.403401410843374
14.030629053065624,10.01793177381779,-4.380049725220861
5.366475846990022,10.403159267968386,-0.4053915228666256
6.085413219085816,4.0321603466764575,-12.627679616768008
14.48964873636748,9.814543022544816,-4.828674460958781
8.18988255332737,4.869693610178998,-12.407569983248779
15.179687238662254,10.360483899296439,-4.451917010714922
15.067027607901284,9.873913322620755,-5.2643039015417425
16.554518801455327,10.638737558294538,-4.5295532877777225
-3.4116018836897735,5.443895857555509,-6.034328604071156
14.971170798893505,9.664113630904726,-5.359099363386261
6.817769392294294,7.376904971159904,-0.9008378403444952
14.911267747618858,9.973967844750655,-5.521414235229848
16.63658281548885,10.49657111193917,-4.74480154797963
8.228502311466594,5.305273679752675,-1.0420751172519336
14.716100895049276,9.975312011471614,-5.421447023185162
14.972016771080591,10.457717334194308,-3.9622144356520415
12.548578725448925,5.877163441331032,-2.618737353235187
13.893472620179528,9.284908153413596,-6.322102367008805
15.090025653091848,8.830113237390346,-1.6569221598613804
6.97982712595353,4.965448060883321,-11.891442440889259
16.677950675750406,10.616160392135823,-4.513618429652494
1.6834418926269936,3.6303045244681247,-11.75413619728415
-2.2326409694140104,1.8742303072493072,-0.47419610810594215
-4.250736280253722,4.537961187917854,-4.048603753550628
-3.278016759920616,6.771055290690981,-2.988927354286548
-1.2181301711767245,5.297516213080782,-6.481299542124228
0.4419912780578749,6.016181452345132,-6.7259850015781355
17.517250855874565,7.040734284216646,4.217984096144948
14.747335077510705,9.822146768203885,-5.521889942198345
-3.4557359053339614,-0.13760649486789425,-2.471309323740122
4.728817255446885,2.1119831847951933,-5.0896318906646245
13.909017973621154,10.560200107201023,-3.84571027093677
18.024498541450452,12.148162725580647,3.8095957496528188
21.75157833640672,10.786498475667264,-0.7595936488745161
15.136047854202747,10.749844157989784,-0.2993593543416305
14.596074115117066,5.906435294173774,-1.13289205083123
6.705028910313692,7.969680402566094,1.7190626180564508
8.347030882690648,5.203431218502505,-11.86247437170924
11.12571559174626,1.3198475410550428,-4.969920416676822
12.290925088621316,10.325887350905488,-0.9306976542007229
14.937390888986716,10.070292799125328,-5.081201979924954
16.284453064736766,10.465536574150665,-4.753978907348139
4.329789608628445,9.054409689119419,-2.2591286979859415
17.669533230830115,11.704382407079414,1.1970230668709727
15.937344639868815,10.207898205436527,-5.39767240799301
14.835673646031468,10.44965980612268,-4.0139119363019855
15.397600033675257,9.80740953026088,-6.038184160646585
16.03449759807913,10.214896402686414,-5.033143022024353
1.5617956702971771,5.588321847068201,-6.787065957891914
3.82634914429356,2.973711783017018,-14.387142868930129
15.288058690010793,9.775708495525691,-5.243810561925563
5.142134003848653,8.126956892960369,-3.7768665217285635
4.904858555213122,11.400598753035048,1.1637415784333192
13.448539325748857,9.4384780058483,-5.820081806458254
13.447819493576391,9.44128545109429,-5.906019062019539
15.321997352270538,10.399307043537828,-4.471919227651782
16.122907968260122,6.064962351389738,3.3106092297621266
12.64391990186528,10.512838679222115,-2.4648706407837313
13.552314881281962,9.624457053187577,-5.475572300040767
13.2778879857477,9.684186596608244,-5.388324265570856
15.150494581350024,10.008716835300609,-5.662404908389047
-1.2083360487059052,7.434066630953021,-2.839162190049603
16.742418167591495,11.872581350533784,3.0376759212936317
15.685298790237706,10.389807356909506,-4.294338786125742
15.039360919752138,10.147351517319407,-4.8557725010374
14.540950081223992,10.464509378257032,-2.7180580126416687
9.020128052911017,2.624770395762989,-3.0289350999822524
-1.0171823120439432,3.8182414166320195,-6.626463853197988
16.042865433915132,10.909072496419137,-2.4587506384591094
17.568986963441933,6.512800342165245,1.6399761016284597
15.788139183451646,10.282814199538262,-4.8179037287568365
15.915904814859777,5.795047494451171,2.009532392699606
8.733895644091058,8.71383008623722,-4.972696359412609
-4.983983247532323,6.576314985496529,-3.130225185320133
9.8848817009154,7.065288616901819,3.210808509259376
3.3485075187288786,6.048304057616535,-5.386762885931766
16.800151863570083,8.242187449515654,1.0376354405324875
15.170842757613917,10.424216754683735,-4.305981809289335
1.922125475300173,6.774158631902953,-4.706779704374143
9.718240662860293,12.070772330294876,4.610559134824276
9.526194932538825,6.299226943230612,7.9605822781629945
10.301247532545135,13.798214059595985,9.904966605135488
-5.732987201826894,5.973754660063903,-1.9970769163167965
6.087605216146977,11.27006334297792,6.148773518675732
7.3216586055465225,7.725175120336885,6.193028131965641
7.2750175727951065,9.054840866240836,3.2431013785995284
5.01545013521794,12.810580856807892,7.124245623180151
6.227222644119107,10.02415706325028,5.46496424501053
8.145996925136402,10.519121341618913,2.015300375638613
5.7961597206735025,9.780553713013253,5.361975784180186
8.084063760300918,11.54996145605015,6.686384444186598
7.605632423644911,7.6215471576804905,1.9092348455584423
-3.550284601348108,6.485197861633409,-2.1619194583274384
4.353720572453529,11.496940204886112,5.881252567718318
4.27317979923916,10.198044719951916,4.941238525329267
3.9180177993486507,10.085758572662439,4.781602793275284
1.021784027990977,9.67172424756405,3.8427156132847817
5.125288866383293,9.536929164485604,2.7726432774233722
5.617414710671857,9.859317962903294,1.1212401287970952
8.342278544517606,10.889565326546915,3.2908161502995066
5.49939974027677,9.586819371842381,2.765112158247579
4.3740153668526816,10.168254159863679,5.101862533298458
0.6377900629252709,7.626683020083715,0.8229302602145444
6.8777050968935765,9.700008630455658,3.4424230376152325
4.601320886175716,7.372463999802463,4.972210669494866
4.245999387974482,11.28112259659767,5.727606571825736
6.61240155076607,11.38837424257926,6.573396706795233
6.759761765764442,11.485997354701361,6.56583369966702
4.570915893136574,10.231832922348485,4.778168325935899
8.112226758151134,10.861804926059955,4.307279546580765
3.042317134176193,10.328946209787667,4.4268677433487875
4.0549784475604564,8.260616110039358,5.534050466111399
6.005715167670564,9.5446590990507,2.9356240638742377
5.209586716531836,10.76816198681882,5.369342554855322
-3.0437988411212573,8.11646141665757,0.6766212565134898
-0.15804660324828967,6.834731996614894,-2.153934472082538
2.1299038362372,8.300315176296092,3.0493151009012633
5.839677529579365,10.070231810566579,5.4528354227721225
9.31409347876069,10.931996861058499,5.132324739329261
0.7098625076626902,9.128641299784324,0.9855602097318598
4.971423588171939,10.549352157408059,5.564233318298016
0.4421356911538089,6.640469523011957,-1.0962273080588858
4.801899360707427,10.564792841684914,4.927599714508248
4.1725339438418665,10.121061893700121,4.983677217832213
4.612028730561641,11.76147242741946,5.874929649118545
-2.056475983246915,6.752988657701842,-1.994704034558562
0.12597085180878914,7.939550509337934,1.6028265580336856
